ID,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,DAYS_BIRTH,DAYS_EMPLOYED,FLAG_MOBIL,FLAG_WORK_PHONE,FLAG_PHONE,FLAG_EMAIL,CNT_FAM_MEMBERS,ACCT_AGE,HIGH_RISK
5142791,1,0,0,1,2,Working,Secondary / secondary special,Married,House / apartment,-18979,-4487,1,1,1,0,3.0,-10.0,0
5038582,1,0,1,0,2,Pensioner,Secondary / secondary special,Married,House / apartment,-24327,365243,1,0,0,0,2.0,-14.0,0
5050508,1,0,0,2,2,Commercial associate,Secondary / secondary special,Married,House / apartment,-12541,-4549,1,1,1,0,4.0,-17.0,0
5116635,1,0,1,0,2,Pensioner,Higher education,Single / not married,House / apartment,-22501,365243,1,0,0,0,1.0,-23.0,0
5048638,0,0,0,2,2,Working,Secondary / secondary special,Married,House / apartment,-13639,-430,1,0,0,0,4.0,-21.0,0
5146479,1,0,1,0,1,Commercial associate,Secondary / secondary special,Married,House / apartment,-18744,-3141,1,0,1,0,2.0,-21.0,0
5095897,1,0,0,1,2,Commercial associate,Higher education,Married,House / apartment,-16018,-2532,1,1,1,0,3.0,-19.0,0
5135501,1,1,1,0,3,Working,Higher education,Single / not married,House / apartment,-17979,-1782,1,1,0,0,1.0,-7.0,0
5067217,1,0,1,1,2,Working,Secondary / secondary special,Civil marriage,House / apartment,-12258,-1816,1,0,0,1,3.0,-34.0,0
5067733,1,0,1,1,2,Commercial associate,Incomplete higher,Married,House / apartment,-10288,-2616,1,1,1,0,3.0,-21.0,0
5028561,1,1,1,0,3,Commercial associate,Secondary / secondary special,Married,House / apartment,-15653,-5500,1,0,0,1,2.0,-33.0,0
5095677,1,0,0,0,1,Pensioner,Secondary / secondary special,Married,House / apartment,-22682,365243,1,0,0,0,2.0,-24.0,0
5046438,1,0,1,0,2,Working,Secondary / secondary special,Married,House / apartment,-21195,-3913,1,1,1,0,2.0,-56.0,0
5061256,1,0,1,0,2,Working,Incomplete higher,Civil marriage,House / apartment,-9301,-1751,1,0,0,0,2.0,-7.0,0
5146172,1,1,1,2,2,Working,Higher education,Single / not married,Municipal apartment,-10433,-3019,1,0,0,0,3.0,-12.0,0
5126476,1,0,0,0,1,State servant,Secondary / secondary special,Civil marriage,House / apartment,-17308,-6224,1,1,1,0,2.0,-53.0,0
5105431,0,0,1,2,2,Working,Secondary / secondary special,Civil marriage,House / apartment,-14358,-2317,1,0,0,0,4.0,-1.0,0
5132714,1,0,1,0,2,Pensioner,Secondary / secondary special,Married,House / apartment,-23351,365243,1,0,0,0,2.0,-14.0,0
5028740,0,0,1,1,1,Working,Secondary / secondary special,Single / not married,House / apartment,-14447,-752,1,0,0,0,2.0,-9.0,0
5036987,1,0,1,1,2,State servant,Secondary / secondary special,Married,House / apartment,-13604,-1497,1,0,0,0,3.0,-25.0,0
5118586,1,0,0,1,3,Commercial associate,Incomplete higher,Married,House / apartment,-12217,-2349,1,1,0,0,3.0,-53.0,0
5038887,1,0,1,0,2,Pensioner,Secondary / secondary special,Married,House / apartment,-22886,365243,1,0,1,0,2.0,-18.0,0
5028421,1,1,1,0,2,Working,Secondary / secondary special,Married,House / apartment,-18891,-477,1,0,1,1,2.0,-29.0,0
5116850,1,0,1,0,2,Working,Secondary / secondary special,Married,House / apartment,-18093,-1036,1,0,0,0,2.0,-16.0,0
5035506,1,0,0,1,3,State servant,Secondary / secondary special,Single / not married,Municipal apartment,-19272,-6216,1,0,1,0,2.0,-24.0,0
5149393,1,0,0,1,2,Commercial associate,Secondary / secondary special,Married,With parents,-13689,-1172,1,0,0,0,3.0,-19.0,0
5029772,1,0,1,0,2,State servant,Secondary / secondary special,Married,House / apartment,-21215,-808,1,0,0,0,2.0,-48.0,0
5096864,0,1,1,0,2,Commercial associate,Secondary / secondary special,Married,House / apartment,-17975,-3476,1,0,0,0,2.0,-51.0,0
5052919,0,0,0,0,3,Commercial associate,Secondary / secondary special,Married,House / apartment,-13650,-3945,1,0,0,0,2.0,-11.0,0
5139662,1,0,1,0,2,Pensioner,Lower secondary,Married,House / apartment,-23483,365243,1,0,0,0,2.0,-18.0,0
5118017,0,1,0,0,3,Working,Secondary / secondary special,Married,House / apartment,-12769,-4114,1,1,1,0,2.0,-59.0,0
5135412,1,0,1,0,3,Pensioner,Secondary / secondary special,Married,House / apartment,-22523,365243,1,0,1,0,2.0,-57.0,0
5116283,1,0,0,0,2,Commercial associate,Lower secondary,Married,Municipal apartment,-19020,-231,1,0,0,0,2.0,-35.0,0
5037023,0,0,1,0,1,Commercial associate,Secondary / secondary special,Married,House / apartment,-18251,-919,1,1,1,0,2.0,-13.0,0
5036215,1,0,1,0,1,Working,Secondary / secondary special,Married,House / apartment,-15590,-890,1,0,0,0,2.0,-39.0,0
5047934,0,1,1,1,3,Commercial associate,Incomplete higher,Married,House / apartment,-16570,-2806,1,0,0,0,3.0,-28.0,0
5146266,0,1,1,1,2,Working,Secondary / secondary special,Married,House / apartment,-10910,-1436,1,1,0,0,3.0,-37.0,0
5091302,0,0,1,1,2,Working,Secondary / secondary special,Married,House / apartment,-15171,-1508,1,0,0,0,3.0,-17.0,0
5100361,0,0,1,0,2,Commercial associate,Higher education,Single / not married,House / apartment,-13342,-1953,1,1,1,0,1.0,-44.0,0
5051112,1,0,0,0,1,Pensioner,Secondary / secondary special,Separated,House / apartment,-24082,365243,1,0,1,0,1.0,-13.0,0
5142441,0,1,1,1,3,Working,Higher education,Married,House / apartment,-16783,-3451,1,0,0,0,3.0,-7.0,0
5135686,1,0,1,0,3,Working,Higher education,Married,House / apartment,-13577,-1266,1,0,1,0,2.0,-4.0,0
5117651,0,0,0,1,2,Working,Secondary / secondary special,Married,House / apartment,-11101,-96,1,1,0,0,3.0,-10.0,0
5026555,1,1,0,0,2,Working,Secondary / secondary special,Married,House / apartment,-10351,-1322,1,0,0,0,2.0,-3.0,0
5024436,0,1,1,0,2,Commercial associate,Higher education,Married,House / apartment,-20923,-1189,1,0,0,0,2.0,-35.0,0
5045427,0,0,1,0,2,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,-19685,365243,1,0,0,0,2.0,-31.0,0
5100208,1,0,1,0,1,Pensioner,Secondary / secondary special,Married,House / apartment,-20718,365243,1,0,0,0,2.0,-5.0,0
5068361,1,1,1,1,3,Working,Secondary / secondary special,Married,House / apartment,-14084,-3246,1,0,0,0,3.0,-46.0,0
5100112,1,0,0,0,3,Working,Secondary / secondary special,Married,Rented apartment,-15220,-2134,1,1,1,0,2.0,-13.0,0
5068686,0,0,1,0,2,Working,Secondary / secondary special,Single / not married,House / apartment,-11819,-962,1,0,0,0,1.0,-3.0,0
5078855,1,0,1,0,1,Working,Secondary / secondary special,Married,House / apartment,-19613,-8152,1,1,0,0,2.0,-15.0,0
5125972,0,1,1,0,3,Working,Secondary / secondary special,Married,House / apartment,-14858,-1109,1,0,0,0,2.0,-6.0,0
5074702,1,0,1,0,2,Working,Higher education,Single / not married,House / apartment,-22235,-10600,1,0,0,0,1.0,-47.0,0
5092169,0,1,1,3,1,Working,Secondary / secondary special,Married,House / apartment,-12654,-200,1,0,0,0,5.0,-28.0,0
5028574,1,0,1,0,2,Pensioner,Higher education,Married,House / apartment,-22062,365243,1,0,0,0,2.0,-33.0,0
5065683,1,1,1,2,4,Commercial associate,Higher education,Married,House / apartment,-15137,-2734,1,0,1,0,4.0,-45.0,0
5085683,0,1,1,0,3,Commercial associate,Higher education,Married,House / apartment,-18596,-7566,1,0,0,0,2.0,-20.0,0
5042049,1,0,0,0,2,Working,Secondary / secondary special,Widow,House / apartment,-16509,-2013,1,1,1,0,1.0,-30.0,0
5045858,1,1,1,2,3,Commercial associate,Higher education,Married,With parents,-12621,-1327,1,0,0,0,4.0,-12.0,0
5149993,0,1,1,0,3,Working,Secondary / secondary special,Married,House / apartment,-11423,-441,1,1,0,0,2.0,-5.0,0
5024978,1,1,0,0,3,Working,Higher education,Civil marriage,House / apartment,-11153,-1281,1,1,1,0,2.0,-60.0,0
5111110,1,0,1,0,3,Commercial associate,Secondary / secondary special,Married,House / apartment,-17822,-1730,1,0,0,0,2.0,-15.0,0
5089304,0,0,0,0,2,Working,Secondary / secondary special,Married,House / apartment,-17257,-886,1,0,0,0,2.0,-9.0,0
5053850,0,1,0,0,2,Working,Secondary / secondary special,Married,Municipal apartment,-18013,-1215,1,0,0,0,2.0,-34.0,0
5139811,0,0,1,0,2,Working,Secondary / secondary special,Married,House / apartment,-15997,-7341,1,1,1,0,2.0,-24.0,0
5066898,1,0,1,0,2,State servant,Secondary / secondary special,Married,House / apartment,-14842,-8011,1,0,0,0,2.0,-19.0,0
5137032,0,1,0,1,2,Working,Secondary / secondary special,Married,House / apartment,-14301,-200,1,0,1,0,3.0,-30.0,0
5074593,1,1,1,0,1,Working,Secondary / secondary special,Married,House / apartment,-21563,-3509,1,1,1,0,2.0,-21.0,0
5105944,1,0,0,0,1,Working,Higher education,Married,House / apartment,-9667,-1338,1,0,0,0,2.0,-60.0,0
5117399,0,0,0,0,2,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-9579,-1953,1,0,0,0,1.0,-12.0,0
5035711,1,0,0,0,1,Working,Secondary / secondary special,Single / not married,With parents,-8955,-951,1,0,0,0,1.0,-11.0,0
5140074,1,0,1,0,1,Commercial associate,Secondary / secondary special,Married,House / apartment,-15124,-431,1,0,0,0,2.0,-20.0,0
5065344,1,0,1,0,2,Pensioner,Secondary / secondary special,Married,House / apartment,-22481,365243,1,0,1,0,2.0,-47.0,0
5145971,1,0,1,0,2,Pensioner,Secondary / secondary special,Widow,House / apartment,-23018,365243,1,0,0,0,1.0,-3.0,0
5045938,1,1,0,1,3,Working,Higher education,Married,House / apartment,-13168,-2574,1,0,0,0,3.0,-15.0,0
5149613,0,1,1,0,2,Commercial associate,Secondary / secondary special,Married,House / apartment,-12365,-1141,1,0,0,0,2.0,-5.0,0
5117438,1,0,1,0,2,Pensioner,Secondary / secondary special,Single / not married,House / apartment,-18366,365243,1,0,0,0,1.0,-3.0,0
5022668,0,1,1,0,2,Commercial associate,Secondary / secondary special,Single / not married,Municipal apartment,-9862,-2135,1,1,0,0,1.0,-22.0,0
5142529,0,0,1,0,3,State servant,Higher education,Married,House / apartment,-9006,-164,1,0,0,0,2.0,-7.0,0
5095266,1,1,1,0,2,Commercial associate,Secondary / secondary special,Married,House / apartment,-10302,-734,1,0,0,0,2.0,-50.0,0
5009045,1,0,1,0,2,Working,Higher education,Married,House / apartment,-17641,-889,1,0,0,0,2.0,-17.0,0
5116916,1,0,1,2,3,Working,Secondary / secondary special,Married,House / apartment,-11455,-1556,1,0,0,0,4.0,-33.0,0
5105295,1,0,0,0,2,Working,Secondary / secondary special,Widow,With parents,-10240,-818,1,1,1,0,1.0,-52.0,0
5023031,1,0,1,0,3,Commercial associate,Secondary / secondary special,Married,House / apartment,-15088,-2092,1,0,1,0,2.0,-37.0,0
5045626,1,0,1,1,3,State servant,Secondary / secondary special,Married,House / apartment,-14400,-2512,1,0,0,0,3.0,-18.0,0
5125253,0,1,0,1,3,State servant,Higher education,Married,House / apartment,-12794,-3574,1,0,0,0,3.0,-9.0,0
5148838,0,1,1,0,2,Commercial associate,Higher education,Married,House / apartment,-14229,-1112,1,0,0,0,2.0,-44.0,0
5135715,1,0,1,0,1,Pensioner,Secondary / secondary special,Single / not married,House / apartment,-22611,365243,1,0,1,0,1.0,-3.0,0
5042020,0,1,0,0,2,Working,Secondary / secondary special,Married,House / apartment,-10376,-126,1,0,1,0,2.0,-14.0,0
5085731,0,0,1,0,3,Working,Secondary / secondary special,Separated,House / apartment,-13383,-991,1,1,1,0,1.0,-6.0,0
5026145,1,0,1,0,2,Commercial associate,Higher education,Civil marriage,House / apartment,-17474,-313,1,0,0,0,2.0,-1.0,0
5137287,1,0,0,0,4,Commercial associate,Higher education,Married,House / apartment,-13692,-200,1,0,1,0,2.0,-53.0,0
5139328,1,0,1,0,2,Pensioner,Secondary / secondary special,Married,House / apartment,-22861,365243,1,0,1,0,2.0,-24.0,0
5149796,0,0,0,0,3,Commercial associate,Secondary / secondary special,Married,Municipal apartment,-8793,-1051,1,0,0,0,2.0,-23.0,0
5146052,1,0,0,1,3,State servant,Higher education,Civil marriage,Municipal apartment,-14265,-6033,1,0,1,0,3.0,-20.0,0
5058464,1,0,1,2,3,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-12486,-1816,1,0,0,0,4.0,-52.0,0
5024196,1,1,1,2,3,Commercial associate,Higher education,Married,House / apartment,-13669,-428,1,0,1,0,4.0,-44.0,0
5021923,1,0,1,0,2,Working,Higher education,Married,House / apartment,-12952,-1587,1,0,1,0,2.0,-40.0,0
5045941,1,1,0,1,3,Working,Higher education,Married,House / apartment,-13168,-2574,1,0,0,0,3.0,-32.0,0
5025222,1,0,0,0,1,Working,Secondary / secondary special,Married,House / apartment,-18770,-124,1,0,0,0,2.0,-28.0,0
5023460,1,1,1,0,3,Pensioner,Secondary / secondary special,Single / not married,House / apartment,-21012,365243,1,0,0,0,1.0,-4.0,0
5029745,0,1,1,0,3,Commercial associate,Higher education,Married,House / apartment,-21576,-1022,1,0,0,0,2.0,-27.0,0
5021919,1,1,0,1,1,Pensioner,Secondary / secondary special,Married,Municipal apartment,-21583,365243,1,0,1,0,3.0,-52.0,0
5044911,1,0,1,0,3,Working,Incomplete higher,Single / not married,House / apartment,-14030,-2075,1,0,0,0,1.0,-42.0,0
5132300,0,1,1,0,2,Working,Secondary / secondary special,Married,House / apartment,-12298,-1200,1,0,0,0,2.0,-9.0,0
5066589,1,0,0,1,3,Commercial associate,Higher education,Civil marriage,House / apartment,-14805,-1922,1,0,0,0,3.0,-30.0,0
5056097,1,0,1,0,2,Pensioner,Secondary / secondary special,Married,House / apartment,-22670,365243,1,0,1,0,2.0,-39.0,0
5111113,0,1,1,0,2,Working,Higher education,Married,With parents,-11091,-846,1,0,0,0,2.0,-7.0,0
5051106,1,0,0,0,1,Pensioner,Secondary / secondary special,Separated,House / apartment,-24082,365243,1,0,1,0,1.0,-27.0,0
5105502,1,0,1,0,3,Working,Higher education,Married,House / apartment,-10669,-1495,1,0,0,0,2.0,-41.0,0
5126386,0,1,0,0,2,Working,Higher education,Married,House / apartment,-10472,-2996,1,1,0,1,2.0,-47.0,0
5045987,1,0,0,0,2,Commercial associate,Secondary / secondary special,Single / not married,Municipal apartment,-17257,-777,1,0,0,0,1.0,-37.0,0
5143117,1,0,0,0,3,Pensioner,Secondary / secondary special,Married,House / apartment,-20565,365243,1,0,1,0,2.0,-7.0,0
5068094,1,1,1,1,3,Commercial associate,Secondary / secondary special,Married,House / apartment,-10865,-1481,1,0,0,0,3.0,-55.0,0
5117506,0,0,0,0,3,Working,Secondary / secondary special,Single / not married,House / apartment,-10225,-1376,1,1,0,0,1.0,-20.0,0
5137174,1,0,0,0,3,Working,Secondary / secondary special,Married,House / apartment,-20142,-3760,1,1,1,0,2.0,-30.0,0
5148528,1,0,0,1,2,Working,Secondary / secondary special,Civil marriage,House / apartment,-14308,-655,1,0,0,0,3.0,-54.0,0
5145749,1,1,1,0,2,Working,Higher education,Married,House / apartment,-15468,-4834,1,0,0,1,2.0,-50.0,0
5135862,1,0,1,2,1,Working,Secondary / secondary special,Married,House / apartment,-12226,-596,1,0,0,0,4.0,-23.0,0
5116254,0,1,1,2,3,Working,Secondary / secondary special,Married,House / apartment,-13949,-3030,1,0,0,0,4.0,-34.0,0
5024335,0,1,0,0,2,Commercial associate,Incomplete higher,Civil marriage,House / apartment,-10511,-305,1,0,0,0,2.0,-35.0,0
5068226,1,1,1,1,2,Working,Higher education,Separated,House / apartment,-13657,-4097,1,0,0,0,2.0,-16.0,0
5142695,1,0,0,0,2,Pensioner,Secondary / secondary special,Married,House / apartment,-22365,365243,1,0,0,0,2.0,-34.0,0
5090444,0,1,1,0,3,Working,Secondary / secondary special,Married,House / apartment,-20284,-557,1,0,0,0,2.0,-27.0,0
5035626,0,1,1,0,3,Working,Higher education,Married,House / apartment,-18110,-6764,1,0,0,0,2.0,-38.0,0
5113815,1,0,1,0,2,State servant,Higher education,Civil marriage,House / apartment,-16490,-2750,1,0,1,0,2.0,-19.0,0
5041276,1,0,1,0,1,Pensioner,Secondary / secondary special,Separated,House / apartment,-20451,365243,1,0,0,0,1.0,-56.0,0
5105950,0,0,0,0,2,Working,Secondary / secondary special,Married,House / apartment,-14728,-303,1,1,0,0,2.0,-24.0,0
5096102,1,1,0,2,2,Working,Secondary / secondary special,Civil marriage,House / apartment,-10668,-401,1,1,1,0,4.0,-31.0,0
5142952,0,0,0,1,3,Working,Secondary / secondary special,Separated,House / apartment,-8274,-742,1,1,1,0,2.0,-28.0,0
5113539,1,0,1,0,2,Working,Secondary / secondary special,Married,House / apartment,-20976,-1776,1,0,0,0,2.0,-23.0,0
5065492,1,0,1,0,2,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-12438,-747,1,1,1,0,2.0,-37.0,0
5022383,1,0,1,0,3,Commercial associate,Higher education,Widow,House / apartment,-21594,-11693,1,1,1,0,1.0,-33.0,0
5048342,1,0,0,0,2,Working,Higher education,Married,House / apartment,-19657,-1710,1,0,0,0,2.0,-40.0,0
5061624,1,1,1,0,2,Working,Secondary / secondary special,Single / not married,With parents,-9181,-320,1,0,0,0,1.0,-6.0,0
5067337,1,0,0,0,4,State servant,Higher education,Married,House / apartment,-18261,-7811,1,0,0,0,2.0,-9.0,0
5117462,1,1,0,1,2,Working,Secondary / secondary special,Married,House / apartment,-11675,-3779,1,1,0,0,3.0,-7.0,0
5068102,1,1,1,1,3,Commercial associate,Secondary / secondary special,Married,House / apartment,-10865,-1481,1,0,0,0,3.0,-20.0,0
5105995,0,0,0,0,1,Working,Secondary / secondary special,Married,Municipal apartment,-13334,-2829,1,1,1,0,2.0,-7.0,0
5022612,0,1,1,1,3,Working,Secondary / secondary special,Married,House / apartment,-10144,-825,1,0,0,0,3.0,-17.0,0
5065518,1,1,0,1,3,Working,Higher education,Married,Rented apartment,-9510,-2878,1,0,0,0,3.0,-47.0,1
5008963,1,1,1,0,2,Working,Secondary / secondary special,Married,House / apartment,-17785,-1712,1,0,0,0,2.0,-38.0,0
5095593,1,0,0,0,1,Working,Secondary / secondary special,Single / not married,House / apartment,-8660,-919,1,0,1,0,1.0,-2.0,0
5135599,0,0,1,0,2,Commercial associate,Secondary / secondary special,Married,With parents,-8866,-566,1,0,0,0,2.0,-11.0,0
5078988,0,1,1,0,3,Working,Secondary / secondary special,Married,House / apartment,-21757,-2705,1,0,0,0,2.0,-18.0,0
5143351,0,1,0,0,2,Working,Secondary / secondary special,Married,House / apartment,-10578,-1384,1,1,0,0,2.0,-10.0,0
5058354,1,0,1,0,1,Pensioner,Higher education,Separated,House / apartment,-24611,365243,1,0,0,0,1.0,-5.0,1
5132369,1,0,1,0,2,Pensioner,Secondary / secondary special,Married,House / apartment,-20770,365243,1,0,0,0,2.0,-52.0,0
5042244,0,0,1,0,1,Working,Secondary / secondary special,Civil marriage,House / apartment,-15140,-1525,1,1,1,0,2.0,-24.0,0
5045745,0,1,1,0,3,Commercial associate,Secondary / secondary special,Married,House / apartment,-14893,-2604,1,0,0,0,2.0,-36.0,0
5066498,1,0,0,1,2,Working,Higher education,Civil marriage,With parents,-12076,-5362,1,0,1,1,3.0,-51.0,0
5116365,0,0,1,0,2,Working,Secondary / secondary special,Married,House / apartment,-19511,-3503,1,0,0,0,2.0,-13.0,0
5150036,0,0,0,0,2,Working,Secondary / secondary special,Single / not married,With parents,-12784,-1537,1,0,0,0,1.0,-4.0,0
5095348,0,1,1,0,3,Pensioner,Higher education,Married,House / apartment,-23899,365243,1,0,0,0,2.0,-44.0,0
5143329,1,0,1,0,2,Working,Secondary / secondary special,Married,House / apartment,-19826,-1048,1,0,0,0,2.0,-16.0,0
5096040,1,0,0,0,2,Commercial associate,Higher education,Married,House / apartment,-14924,-2257,1,1,0,0,2.0,-12.0,0
5061897,0,0,1,1,3,State servant,Higher education,Married,House / apartment,-16833,-3515,1,0,0,1,3.0,-32.0,0
5092206,0,1,1,0,2,Working,Higher education,Married,House / apartment,-11993,-4826,1,0,1,0,2.0,-11.0,0
5150130,1,0,1,0,1,Working,Secondary / secondary special,Separated,House / apartment,-18561,-3565,1,1,1,0,1.0,-1.0,0
5054184,1,0,0,0,2,Working,Secondary / secondary special,Married,House / apartment,-11390,-515,1,0,1,0,2.0,-3.0,0
5026707,0,0,1,0,1,Working,Higher education,Married,House / apartment,-19862,-2295,1,1,1,0,2.0,-26.0,0
5090990,0,1,1,0,4,Working,Higher education,Married,House / apartment,-10323,-2622,1,1,1,1,2.0,-31.0,0
5146202,1,1,1,1,3,Working,Secondary / secondary special,Married,House / apartment,-10310,-2257,1,0,0,0,3.0,-25.0,0
5050825,0,0,0,0,1,Working,Secondary / secondary special,Married,House / apartment,-11146,-1413,1,0,0,0,2.0,-18.0,0
5100000,1,0,0,1,2,Commercial associate,Secondary / secondary special,Married,House / apartment,-15226,-3414,1,0,0,0,3.0,-15.0,0
5029411,1,0,0,0,1,State servant,Secondary / secondary special,Married,Rented apartment,-17213,-1143,1,0,0,0,2.0,-6.0,0
5037252,1,0,1,0,2,Commercial associate,Secondary / secondary special,Married,House / apartment,-16500,-226,1,0,0,0,2.0,-36.0,0
5099838,1,0,0,0,3,Pensioner,Secondary / secondary special,Married,Municipal apartment,-17472,365243,1,0,0,1,2.0,-26.0,0
5074577,1,0,0,0,1,Working,Secondary / secondary special,Single / not married,With parents,-10097,-3052,1,0,0,0,1.0,-7.0,0
